"state","Undecided","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","Other","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","greties"
"VA",0.13,26806,"Ipsos/Reuters",2016-10-17,2016-11-06,"Likely Voters",636,"Internet","Nonpartisan","None",0.41,0.46,0,0,0,0,0,0,0,0,2,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.04,26723,"PPP (D)",2016-11-03,2016-11-04,"Likely Voters",1238,"IVR/Online","Pollster","Dem",0.43,0.48,0.04,0,0,0.02,0,0,0,0,4,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.03,26759,"Remington Research Group (R)/Axiom Strategies",2016-11-01,2016-11-02,"Likely Voters",3076,"IVR/Live Phone","Sponsor","Rep",0.44,0.46,0.04,0,0,0.02,0,0,0,0,6,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,26693,"Roanoke College",2016-10-29,2016-11-01,"Likely Voters",654,"Live Phone","Nonpartisan","None",0.38,0.45,0.05,0,0,0.03,0,0,0,0,7,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26568,"Remington Research Group (R)/Axiom Strategies",2016-10-30,2016-10-30,"Likely Voters",1106,"IVR/Live Phone","Sponsor","Rep",0.43,0.48,0.03,0,0,0.01,0,0,0,0,9,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.01,26589,"Washington Post/GMU",2016-10-27,2016-10-30,"Likely Voters",1024,"Live Phone","Nonpartisan","None",0.42,0.48,0.06,0,0,0.04,0,0,0,0,9,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.15,26636,"Hampton University",2016-10-26,2016-10-30,"Likely Voters",802,"Live Phone","Nonpartisan","None",0.44,0.41,0,0,0,0,0,0,0,0,9,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.02,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",2005,"Internet","Nonpartisan","None",0.39,0.48,0.08,0,0,0.02,0,0,0,0,9,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.07,26613,"Winthrop University",2016-10-23,2016-10-30,"Likely Voters",712,"Live Phone","Nonpartisan","None",0.39,0.44,0.05,0,0,0.04,0,0,0,0,9,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",337,"Internet","Nonpartisan","None",0.46,0.5,0,0,0,0.04,0,0,0,0,10,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.08,26515,"Christopher Newport",2016-10-23,2016-10-26,"Likely Voters",814,"Live Phone","Nonpartisan","None",0.39,0.46,0.05,0,0,0.03,0,0,0,0,13,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26510,"Quinnipiac",2016-10-20,2016-10-26,"Likely Voters",749,"Live Phone","Nonpartisan","None",0.38,0.5,0.04,0,0,0.03,0,0,0,0,13,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.02,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",2063,"Internet","Nonpartisan","None",0.39,0.48,0.08,0,0,0.02,0,0,0,0,16,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26425,"Remington Research Group (R)/Axiom Strategies",2016-10-20,2016-10-22,"Likely Voters",1787,"IVR/Live Phone","Sponsor","Rep",0.43,0.48,0.03,0,0,0.01,0,0,0,0,17,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26351,"Christopher Newport",2016-10-16,2016-10-19,"Likely Voters",834,"Live Phone","Nonpartisan","None",0.33,0.45,0.08,0,0,0.09,0,0,0,0,20,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.08,26406,"Lucid/The Times-Picayune",2016-10-17,2016-10-18,"Likely Voters",802,"Internet","Nonpartisan","None",0.38,0.43,0.09,0,0,0.03,0,0,0,0,21,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26252,"WashPost/SurveyMonkey",2016-10-08,2016-10-16,"Likely Voters",1644,"Internet","Nonpartisan","None",0.41,0.54,0,0,0,0,0,0,0,0,23,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,26271,"Tarrance (R-Virginia Chamber of Commerce)",2016-10-12,2016-10-15,"Likely Voters",500,"Live Phone","Sponsor","Rep",0.38,0.47,0.03,0,0,0.02,0,0,0,0,24,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,26188,"Christopher Newport",2016-10-11,2016-10-14,"Likely Voters",809,"Live Phone","Nonpartisan","None",0.29,0.44,0.11,0,0,0.11,0,0,0,0,25,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.12,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",1075,"Internet","Nonpartisan","None",0.39,0.49,0,0,0,0,0,0,0,0,26,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.1,26091,"Roanoke College",2016-10-02,2016-10-06,"Likely Voters",814,"Live Phone","Nonpartisan","None",0.36,0.45,0.07,0,0,0.02,0,0,0,0,33,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.11,26134,"Ipsos/Reuters",2016-09-16,2016-10-06,"Likely Voters",594,"Internet","Nonpartisan","None",0.39,0.5,0,0,0,0,0,0,0,0,33,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.2,25999,"Hampton University",2016-09-28,2016-10-02,"Likely Voters",800,"Live Phone","Nonpartisan","None",0.34,0.46,0,0,0,0,0,0,0,0,37,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.03,25828,"Christopher Newport",2016-09-27,2016-09-30,"Likely Voters",892,"Live Phone","Nonpartisan","None",0.35,0.42,0.12,0,0,0.08,0,0,0,0,39,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,25799,"PPP (D-Vote Vets Action Fund)",2016-09-27,2016-09-28,"Likely Voters",811,"IVR/Online","Pollster","Dem",0.4,0.46,0.07,0,0,0.01,0,0,0,0,41,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.08,25647,"CBS/YouGov",2016-09-21,2016-09-23,"Likely Voters",1237,"Internet","Nonpartisan","None",0.37,0.45,0,0,0,0.1,0,0,0,0,46,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,25654,"Christopher Newport",2016-09-15,2016-09-23,"Likely Voters",1003,"Live Phone","Nonpartisan","None",0.38,0.48,0,0,0,0.06,0,0,0,0,46,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.06,25624,"Quinnipiac",2016-09-13,2016-09-21,"Likely Voters",659,"Live Phone","Nonpartisan","None",0.39,0.45,0.08,0,0,0.01,0,0,0,0,48,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,25613,"Roanoke College",2016-09-11,2016-09-20,"Likely Voters",841,"Live Phone","Nonpartisan","None",0.37,0.44,0.08,0,0,0.01,0,0,0,0,49,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.15,25573,"Ipsos/Reuters",2016-08-26,2016-09-15,"Likely Voters",510,"Internet","Nonpartisan","None",0.38,0.47,0,0,0,0,0,0,0,0,54,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.1,25500,"University of Mary Washington/PSRAI",2016-09-06,2016-09-12,"Likely Voters",685,"Live Phone","Nonpartisan","None",0.37,0.4,0.08,0,0,0.05,0,0,0,0,57,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.08,25470,"PPP (D)",2016-09-09,2016-09-11,"Likely Voters",878,"IVR/Online","Pollster","Dem",0.39,0.45,0.06,0,0,0.03,0,0,0,0,58,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,25353,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",2468,"Internet","Nonpartisan","None",0.41,0.49,0,0,0,0,0,0,0,0,68,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.16,25323,"Hampton University",2016-08-24,2016-08-28,"Likely Voters",801,"Live Phone","Nonpartisan","None",0.41,0.43,0,0,0,0,0,0,0,0,72,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,25236,"Roanoke College",2016-08-07,2016-08-17,"Likely Voters",803,"Live Phone","Nonpartisan","None",0.32,0.48,0.08,0,0,0.03,0,0,0,0,83,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.08,25200,"Quinnipiac",2016-08-09,2016-08-16,"Likely Voters",808,"Live Phone","Nonpartisan","None",0.38,0.5,0,0,0,0.05,0,0,0,0,84,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.01,25181,"Washington Post",2016-08-11,2016-08-14,"Likely Voters",707,"Live Phone","Nonpartisan","None",0.43,0.51,0,0,0,0.05,0,0,0,0,86,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.09,25151,"NBC/WSJ/Marist",2016-08-04,2016-08-10,"Registered Voters",897,"Live Phone","Nonpartisan","None",0.33,0.46,0,0,0,0.12,0,0,0,0,90,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,25081,"CBS/YouGov",2016-08-02,2016-08-05,"Likely Voters",1181,"Internet","Nonpartisan","None",0.37,0.49,0.07,0,0,0.02,0,0,0,0,95,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
"VA",0.05,25027,"RABA Research",2016-07-26,2016-07-27,"Registered Voters",655,"Automated Phone","Nonpartisan","None",0.46,0.42,0,0,0,0.07,0,0,0,0,104,43,39,18,3.5,71.3,20.9,1,7.6,0.2,2.9,9,6062304,48.6,51.4,37.8,88.9,37,5.5,66262,21.1,27.1,12.6,14.1,4.4,11.9,10.8,49.5,51,15.9,7,8.9,1,0,1,90556,9.2,34780,12050,90.9,11.2,1,0,0,1,1,23319,4.3000002,0.6,-0.05424862,46.44911,2,0,1,1,0,1,1,0,1,1,1,1,8.09,8.5,1,0,1,8.73,0.82043575,80.54,1,2,0,0,1,1,0,0,0
